filename	scene_label	X	X
audio/bus-prague-215-5573-a.wav	bus	X	X
audio/tram-lisbon-191-5574-a.wav	tram	X	X
audio/metro-lyon-181-5575-a.wav	metro	X	X
audio/public_square-lyon-178-5576-a.wav	public_square	X	X
audio/metro_station-prague-170-5577-a.wav	metro_station	X	X
audio/park-prague-185-5578-a.wav	park	X	X
audio/public_square-lyon-178-5579-a.wav	public_square	X	X
audio/public_square-lyon-178-5580-a.wav	public_square	X	X
audio/metro-lyon-201-5581-a.wav	metro	X	X
audio/shopping_mall-prague-219-5582-a.wav	shopping_mall	X	X
audio/metro-lisbon-224-5583-a.wav	metro	X	X
audio/bus-lyon-186-5584-a.wav	bus	X	X
audio/airport-lisbon-175-5585-a.wav	airport	X	X
audio/street_traffic-prague-193-5586-a.wav	street_traffic	X	X
audio/metro_station-prague-170-5587-a.wav	metro_station	X	X
audio/airport-lyon-169-5588-a.wav	airport	X	X
audio/street_traffic-prague-193-5589-a.wav	street_traffic	X	X
audio/shopping_mall-lisbon-176-5590-a.wav	shopping_mall	X	X
audio/metro-lyon-201-5591-a.wav	metro	X	X
audio/tram-milan-222-5592-a.wav	tram	X	X
audio/airport-lisbon-175-5593-a.wav	airport	X	X
audio/street_pedestrian-milan-205-5594-a.wav	street_pedestrian	X	X
audio/park-prague-185-5595-a.wav	park	X	X
audio/tram-prague-184-5596-a.wav	tram	X	X
audio/airport-prague-195-5597-a.wav	airport	X	X
audio/bus-lyon-177-5598-a.wav	bus	X	X
audio/bus-milan-190-5599-a.wav	bus	X	X
audio/metro_station-milan-187-5600-a.wav	metro_station	X	X
audio/bus-lisbon-212-5601-a.wav	bus	X	X
audio/public_square-lisbon-211-5602-a.wav	public_square	X	X
audio/bus-milan-190-5603-a.wav	bus	X	X
audio/street_traffic-prague-193-5604-a.wav	street_traffic	X	X
audio/shopping_mall-lisbon-176-5605-a.wav	shopping_mall	X	X
audio/street_traffic-prague-193-5606-a.wav	street_traffic	X	X
audio/bus-prague-215-5607-a.wav	bus	X	X
audio/public_square-lyon-178-5608-a.wav	public_square	X	X
audio/shopping_mall-lyon-196-5609-a.wav	shopping_mall	X	X
audio/park-lisbon-198-5610-a.wav	park	X	X
audio/metro_station-lyon-179-5611-a.wav	metro_station	X	X
audio/tram-prague-189-5612-a.wav	tram	X	X
audio/public_square-lyon-178-5613-a.wav	public_square	X	X
audio/park-prague-185-5614-a.wav	park	X	X
audio/tram-prague-189-5615-a.wav	tram	X	X
audio/shopping_mall-milan-183-5616-a.wav	shopping_mall	X	X
audio/park-prague-185-5617-a.wav	park	X	X
audio/public_square-lisbon-211-5618-a.wav	public_square	X	X
audio/street_pedestrian-lyon-162-5619-a.wav	street_pedestrian	X	X
audio/metro_station-lisbon-221-5620-a.wav	metro_station	X	X
audio/shopping_mall-lyon-196-5621-a.wav	shopping_mall	X	X
audio/shopping_mall-prague-219-5622-a.wav	shopping_mall	X	X
audio/street_pedestrian-prague-203-5623-a.wav	street_pedestrian	X	X
audio/street_pedestrian-prague-203-5624-a.wav	street_pedestrian	X	X
audio/shopping_mall-lyon-196-5625-a.wav	shopping_mall	X	X
audio/bus-prague-194-5626-a.wav	bus	X	X
audio/tram-prague-184-5627-a.wav	tram	X	X
audio/airport-lyon-169-5628-a.wav	airport	X	X
audio/tram-lyon-216-5629-a.wav	tram	X	X
audio/bus-prague-194-5630-a.wav	bus	X	X
audio/shopping_mall-milan-183-5631-a.wav	shopping_mall	X	X
audio/bus-lisbon-226-5632-a.wav	bus	X	X
audio/park-lyon-188-5633-a.wav	park	X	X
audio/metro-lisbon-199-5634-a.wav	metro	X	X
audio/street_traffic-prague-193-5635-a.wav	street_traffic	X	X
audio/metro_station-milan-187-5636-a.wav	metro_station	X	X
audio/metro-lisbon-199-5637-a.wav	metro	X	X
audio/street_pedestrian-milan-165-5638-a.wav	street_pedestrian	X	X
audio/bus-lisbon-223-5639-a.wav	bus	X	X
audio/airport-prague-173-5640-a.wav	airport	X	X
audio/tram-lisbon-200-5641-a.wav	tram	X	X
audio/park-lyon-188-5642-a.wav	park	X	X
audio/metro-prague-213-5643-a.wav	metro	X	X
audio/metro_station-lisbon-221-5644-a.wav	metro_station	X	X
audio/airport-milan-172-5645-a.wav	airport	X	X
audio/metro-milan-197-5646-a.wav	metro	X	X
audio/public_square-lyon-208-5647-a.wav	public_square	X	X
audio/metro_station-milan-187-5648-a.wav	metro_station	X	X
audio/metro-lyon-181-5649-a.wav	metro	X	X
audio/tram-lisbon-200-5650-a.wav	tram	X	X
audio/street_pedestrian-prague-203-5651-a.wav	street_pedestrian	X	X
audio/park-lyon-188-5652-a.wav	park	X	X
audio/metro-lisbon-224-5653-a.wav	metro	X	X
audio/tram-prague-189-5654-a.wav	tram	X	X
audio/street_pedestrian-milan-165-5655-a.wav	street_pedestrian	X	X
audio/public_square-milan-168-5656-a.wav	public_square	X	X
audio/airport-prague-195-5657-a.wav	airport	X	X
audio/public_square-prague-192-5658-a.wav	public_square	X	X
audio/street_pedestrian-lisbon-174-5659-a.wav	street_pedestrian	X	X
audio/metro-prague-204-5660-a.wav	metro	X	X
audio/tram-lisbon-191-5661-a.wav	tram	X	X
audio/public_square-lyon-208-5662-a.wav	public_square	X	X
audio/street_traffic-lyon-220-5663-a.wav	street_traffic	X	X
audio/street_pedestrian-lisbon-174-5664-a.wav	street_pedestrian	X	X
audio/metro_station-lyon-167-5665-a.wav	metro_station	X	X
audio/bus-prague-215-5666-a.wav	bus	X	X
audio/public_square-milan-168-5667-a.wav	public_square	X	X
audio/public_square-lyon-208-5668-a.wav	public_square	X	X
audio/street_pedestrian-prague-203-5669-a.wav	street_pedestrian	X	X
audio/bus-lyon-186-5670-a.wav	bus	X	X
audio/street_pedestrian-lyon-162-5671-a.wav	street_pedestrian	X	X
audio/airport-lyon-169-5672-a.wav	airport	X	X
audio/street_traffic-milan-166-5673-a.wav	street_traffic	X	X
audio/shopping_mall-lyon-196-5674-a.wav	shopping_mall	X	X
audio/public_square-milan-168-5675-a.wav	public_square	X	X
audio/tram-lyon-216-5676-a.wav	tram	X	X
audio/tram-lyon-216-5677-a.wav	tram	X	X
audio/street_pedestrian-milan-165-5678-a.wav	street_pedestrian	X	X
audio/airport-prague-173-5679-a.wav	airport	X	X
audio/shopping_mall-lisbon-176-5680-a.wav	shopping_mall	X	X
audio/tram-lisbon-200-5681-a.wav	tram	X	X
audio/street_pedestrian-prague-203-5682-a.wav	street_pedestrian	X	X
audio/street_pedestrian-lisbon-174-5683-a.wav	street_pedestrian	X	X
audio/metro-lisbon-199-5684-a.wav	metro	X	X
audio/tram-milan-182-5685-a.wav	tram	X	X
audio/metro_station-lyon-167-5686-a.wav	metro_station	X	X
audio/public_square-milan-168-5687-a.wav	public_square	X	X
audio/street_pedestrian-lisbon-174-5688-a.wav	street_pedestrian	X	X
audio/bus-lisbon-223-5689-a.wav	bus	X	X
audio/tram-prague-189-5690-a.wav	tram	X	X
audio/street_pedestrian-lyon-162-5691-a.wav	street_pedestrian	X	X
audio/airport-lisbon-175-5692-a.wav	airport	X	X
audio/shopping_mall-lyon-196-5693-a.wav	shopping_mall	X	X
audio/street_traffic-lisbon-171-5694-a.wav	street_traffic	X	X
audio/bus-prague-215-5695-a.wav	bus	X	X
audio/street_traffic-lyon-220-5696-a.wav	street_traffic	X	X
audio/tram-lisbon-200-5697-a.wav	tram	X	X
audio/metro_station-lyon-179-5698-a.wav	metro_station	X	X
audio/street_traffic-lyon-220-5699-a.wav	street_traffic	X	X
audio/public_square-prague-214-5700-a.wav	public_square	X	X
audio/street_pedestrian-lyon-162-5701-a.wav	street_pedestrian	X	X
audio/street_traffic-lisbon-171-5702-a.wav	street_traffic	X	X
audio/street_pedestrian-lisbon-174-5703-a.wav	street_pedestrian	X	X
audio/airport-prague-195-5704-a.wav	airport	X	X
audio/park-milan-164-5705-a.wav	park	X	X
audio/metro_station-lyon-167-5706-a.wav	metro_station	X	X
audio/airport-lisbon-175-5707-a.wav	airport	X	X
audio/tram-milan-222-5708-a.wav	tram	X	X
audio/metro_station-lyon-179-5709-a.wav	metro_station	X	X
audio/airport-milan-172-5710-a.wav	airport	X	X
audio/metro-prague-213-5711-a.wav	metro	X	X
audio/park-milan-164-5712-a.wav	park	X	X
audio/street_pedestrian-prague-227-5713-a.wav	street_pedestrian	X	X
audio/street_traffic-prague-193-5714-a.wav	street_traffic	X	X
audio/bus-lisbon-212-5715-a.wav	bus	X	X
audio/public_square-milan-168-5716-a.wav	public_square	X	X
audio/public_square-lisbon-211-5717-a.wav	public_square	X	X
audio/metro-lyon-206-5718-a.wav	metro	X	X
audio/metro-lyon-181-5719-a.wav	metro	X	X
audio/tram-lisbon-200-5720-a.wav	tram	X	X
audio/metro_station-prague-170-5721-a.wav	metro_station	X	X
audio/airport-prague-173-5722-a.wav	airport	X	X
audio/street_pedestrian-prague-203-5723-a.wav	street_pedestrian	X	X
audio/park-prague-185-5724-a.wav	park	X	X
audio/metro-lyon-201-5725-a.wav	metro	X	X
audio/street_pedestrian-prague-203-5726-a.wav	street_pedestrian	X	X
audio/metro_station-lyon-179-5727-a.wav	metro_station	X	X
audio/street_traffic-prague-193-5728-a.wav	street_traffic	X	X
audio/public_square-prague-214-5729-a.wav	public_square	X	X
audio/shopping_mall-lyon-196-5730-a.wav	shopping_mall	X	X
audio/shopping_mall-prague-219-5731-a.wav	shopping_mall	X	X
audio/airport-lisbon-175-5732-a.wav	airport	X	X
audio/tram-prague-189-5733-a.wav	tram	X	X
audio/street_pedestrian-lisbon-174-5734-a.wav	street_pedestrian	X	X
audio/metro-prague-163-5735-a.wav	metro	X	X
audio/park-lyon-188-5736-a.wav	park	X	X
audio/public_square-lyon-208-5737-a.wav	public_square	X	X
audio/airport-milan-172-5738-a.wav	airport	X	X
audio/street_pedestrian-lisbon-174-5739-a.wav	street_pedestrian	X	X
audio/shopping_mall-lisbon-176-5740-a.wav	shopping_mall	X	X
audio/park-prague-185-5741-a.wav	park	X	X
audio/airport-prague-173-5742-a.wav	airport	X	X
audio/metro_station-prague-170-5743-a.wav	metro_station	X	X
audio/shopping_mall-prague-219-5744-a.wav	shopping_mall	X	X
audio/street_pedestrian-lyon-162-5745-a.wav	street_pedestrian	X	X
audio/bus-prague-215-5746-a.wav	bus	X	X
audio/bus-prague-194-5747-a.wav	bus	X	X
audio/public_square-prague-192-5748-a.wav	public_square	X	X
audio/airport-prague-195-5749-a.wav	airport	X	X
audio/street_pedestrian-lyon-162-5750-a.wav	street_pedestrian	X	X
audio/metro_station-lyon-167-5751-a.wav	metro_station	X	X
audio/airport-prague-195-5752-a.wav	airport	X	X
audio/bus-milan-180-5753-a.wav	bus	X	X
audio/airport-prague-195-5754-a.wav	airport	X	X
audio/tram-milan-222-5755-a.wav	tram	X	X
audio/bus-lisbon-226-5756-a.wav	bus	X	X
audio/street_pedestrian-prague-227-5757-a.wav	street_pedestrian	X	X
audio/park-lyon-188-5758-a.wav	park	X	X
audio/metro_station-lisbon-221-5759-a.wav	metro_station	X	X
audio/airport-barcelona-203-6122-a.wav	airport	X	X
audio/airport-barcelona-203-6123-a.wav	airport	X	X
audio/airport-barcelona-203-6124-a.wav	airport	X	X
audio/airport-barcelona-203-6125-a.wav	airport	X	X
audio/airport-barcelona-203-6126-a.wav	airport	X	X
audio/airport-barcelona-203-6127-a.wav	airport	X	X
audio/airport-barcelona-203-6128-a.wav	airport	X	X
audio/airport-barcelona-203-6129-a.wav	airport	X	X
audio/airport-barcelona-203-6130-a.wav	airport	X	X
audio/airport-barcelona-203-6131-a.wav	airport	X	X
audio/airport-barcelona-203-6132-a.wav	airport	X	X
audio/airport-barcelona-203-6133-a.wav	airport	X	X
audio/airport-barcelona-203-6134-a.wav	airport	X	X
audio/airport-barcelona-203-6135-a.wav	airport	X	X
audio/airport-barcelona-203-6136-a.wav	airport	X	X
audio/airport-barcelona-203-6137-a.wav	airport	X	X
audio/airport-helsinki-204-6138-a.wav	airport	X	X
audio/airport-helsinki-204-6139-a.wav	airport	X	X
audio/airport-helsinki-204-6140-a.wav	airport	X	X
audio/airport-helsinki-204-6141-a.wav	airport	X	X
audio/airport-helsinki-204-6142-a.wav	airport	X	X
audio/airport-helsinki-204-6143-a.wav	airport	X	X
audio/airport-helsinki-204-6144-a.wav	airport	X	X
audio/airport-helsinki-204-6145-a.wav	airport	X	X
audio/airport-helsinki-204-6146-a.wav	airport	X	X
audio/airport-helsinki-204-6147-a.wav	airport	X	X
audio/airport-helsinki-204-6148-a.wav	airport	X	X
audio/airport-helsinki-204-6149-a.wav	airport	X	X
audio/airport-helsinki-204-6150-a.wav	airport	X	X
audio/airport-helsinki-204-6151-a.wav	airport	X	X
audio/airport-helsinki-204-6152-a.wav	airport	X	X
audio/airport-helsinki-204-6153-a.wav	airport	X	X
audio/airport-helsinki-204-6154-a.wav	airport	X	X
audio/airport-helsinki-204-6155-a.wav	airport	X	X
audio/airport-helsinki-204-6156-a.wav	airport	X	X
audio/airport-helsinki-204-6157-a.wav	airport	X	X
audio/airport-helsinki-204-6158-a.wav	airport	X	X
audio/airport-helsinki-204-6159-a.wav	airport	X	X
audio/airport-helsinki-204-6160-a.wav	airport	X	X
audio/airport-helsinki-204-6161-a.wav	airport	X	X
audio/airport-helsinki-204-6162-a.wav	airport	X	X
audio/airport-helsinki-204-6163-a.wav	airport	X	X
audio/airport-helsinki-204-6164-a.wav	airport	X	X
audio/airport-helsinki-204-6165-a.wav	airport	X	X
audio/airport-helsinki-204-6166-a.wav	airport	X	X
audio/airport-helsinki-204-6167-a.wav	airport	X	X
audio/airport-helsinki-204-6168-a.wav	airport	X	X
audio/airport-helsinki-204-6169-a.wav	airport	X	X
audio/airport-helsinki-204-6170-a.wav	airport	X	X
audio/airport-helsinki-204-6171-a.wav	airport	X	X
audio/airport-helsinki-204-6172-a.wav	airport	X	X
audio/airport-helsinki-204-6173-a.wav	airport	X	X
audio/airport-helsinki-204-6174-a.wav	airport	X	X
audio/airport-helsinki-204-6175-a.wav	airport	X	X
audio/airport-helsinki-204-6176-a.wav	airport	X	X
audio/airport-helsinki-204-6177-a.wav	airport	X	X
audio/airport-london-205-6178-a.wav	airport	X	X
audio/airport-london-205-6179-a.wav	airport	X	X
audio/airport-london-205-6180-a.wav	airport	X	X
audio/airport-london-205-6181-a.wav	airport	X	X
audio/airport-london-205-6182-a.wav	airport	X	X
audio/airport-london-205-6183-a.wav	airport	X	X
audio/airport-london-205-6184-a.wav	airport	X	X
audio/airport-london-205-6185-a.wav	airport	X	X
audio/airport-london-205-6186-a.wav	airport	X	X
audio/airport-london-205-6187-a.wav	airport	X	X
audio/airport-london-205-6188-a.wav	airport	X	X
audio/airport-london-205-6189-a.wav	airport	X	X
audio/airport-london-205-6190-a.wav	airport	X	X
audio/airport-london-205-6191-a.wav	airport	X	X
audio/airport-london-205-6192-a.wav	airport	X	X
audio/airport-london-205-6193-a.wav	airport	X	X
audio/airport-london-205-6194-a.wav	airport	X	X
audio/airport-london-205-6195-a.wav	airport	X	X
audio/airport-london-205-6196-a.wav	airport	X	X
audio/airport-london-205-6197-a.wav	airport	X	X
audio/airport-london-205-6198-a.wav	airport	X	X
audio/airport-london-205-6199-a.wav	airport	X	X
audio/airport-london-205-6200-a.wav	airport	X	X
audio/airport-london-205-6201-a.wav	airport	X	X
audio/airport-london-205-6202-a.wav	airport	X	X
audio/airport-london-205-6203-a.wav	airport	X	X
audio/airport-london-205-6204-a.wav	airport	X	X
audio/airport-london-205-6205-a.wav	airport	X	X
audio/airport-london-205-6206-a.wav	airport	X	X
audio/airport-london-205-6207-a.wav	airport	X	X
audio/airport-london-205-6208-a.wav	airport	X	X
audio/airport-london-205-6209-a.wav	airport	X	X
audio/airport-london-205-6210-a.wav	airport	X	X
audio/airport-london-205-6211-a.wav	airport	X	X
audio/airport-london-205-6212-a.wav	airport	X	X
audio/airport-london-205-6213-a.wav	airport	X	X
audio/airport-london-205-6214-a.wav	airport	X	X
audio/airport-london-205-6215-a.wav	airport	X	X
audio/airport-london-205-6216-a.wav	airport	X	X
audio/airport-london-205-6217-a.wav	airport	X	X
audio/airport-london-205-6218-a.wav	airport	X	X
audio/airport-london-205-6219-a.wav	airport	X	X
audio/airport-london-205-6220-a.wav	airport	X	X
audio/airport-london-205-6221-a.wav	airport	X	X
audio/airport-london-205-6222-a.wav	airport	X	X
audio/airport-london-205-6223-a.wav	airport	X	X
audio/airport-london-205-6224-a.wav	airport	X	X
audio/airport-london-205-6225-a.wav	airport	X	X
audio/airport-london-205-6226-a.wav	airport	X	X
audio/airport-london-205-6227-a.wav	airport	X	X
audio/airport-london-205-6228-a.wav	airport	X	X
audio/airport-london-205-6229-a.wav	airport	X	X
audio/airport-london-205-6230-a.wav	airport	X	X
audio/airport-london-205-6231-a.wav	airport	X	X
audio/airport-london-205-6232-a.wav	airport	X	X
audio/airport-london-205-6233-a.wav	airport	X	X
audio/airport-london-205-6234-a.wav	airport	X	X
audio/airport-london-205-6235-a.wav	airport	X	X
audio/airport-london-205-6236-a.wav	airport	X	X
audio/airport-paris-206-6237-a.wav	airport	X	X
audio/airport-paris-206-6238-a.wav	airport	X	X
audio/airport-paris-206-6239-a.wav	airport	X	X
audio/airport-paris-206-6240-a.wav	airport	X	X
audio/airport-paris-206-6241-a.wav	airport	X	X
audio/airport-paris-206-6242-a.wav	airport	X	X
audio/airport-paris-206-6243-a.wav	airport	X	X
audio/airport-paris-206-6244-a.wav	airport	X	X
audio/airport-paris-206-6245-a.wav	airport	X	X
audio/airport-paris-206-6246-a.wav	airport	X	X
audio/airport-paris-206-6247-a.wav	airport	X	X
audio/airport-paris-206-6248-a.wav	airport	X	X
audio/airport-paris-206-6249-a.wav	airport	X	X
audio/airport-paris-206-6250-a.wav	airport	X	X
audio/airport-paris-206-6251-a.wav	airport	X	X
audio/airport-paris-206-6252-a.wav	airport	X	X
audio/airport-paris-206-6253-a.wav	airport	X	X
audio/airport-paris-206-6254-a.wav	airport	X	X
audio/airport-paris-206-6255-a.wav	airport	X	X
audio/airport-paris-206-6256-a.wav	airport	X	X
audio/airport-paris-206-6257-a.wav	airport	X	X
audio/airport-paris-206-6258-a.wav	airport	X	X
audio/airport-paris-206-6259-a.wav	airport	X	X
audio/airport-paris-206-6260-a.wav	airport	X	X
audio/airport-paris-206-6261-a.wav	airport	X	X
audio/airport-paris-206-6262-a.wav	airport	X	X
audio/airport-paris-206-6263-a.wav	airport	X	X
audio/airport-paris-206-6264-a.wav	airport	X	X
audio/airport-paris-206-6265-a.wav	airport	X	X
audio/airport-paris-206-6266-a.wav	airport	X	X
audio/airport-paris-206-6267-a.wav	airport	X	X
audio/airport-paris-206-6268-a.wav	airport	X	X
audio/airport-paris-206-6269-a.wav	airport	X	X
audio/airport-paris-206-6270-a.wav	airport	X	X
audio/airport-paris-206-6271-a.wav	airport	X	X
audio/airport-paris-206-6272-a.wav	airport	X	X
audio/airport-paris-206-6273-a.wav	airport	X	X
audio/airport-paris-206-6274-a.wav	airport	X	X
audio/airport-paris-206-6275-a.wav	airport	X	X
audio/airport-paris-206-6276-a.wav	airport	X	X
audio/airport-paris-206-6277-a.wav	airport	X	X
audio/airport-paris-206-6278-a.wav	airport	X	X
audio/airport-paris-206-6279-a.wav	airport	X	X
audio/airport-paris-206-6280-a.wav	airport	X	X
audio/airport-paris-206-6281-a.wav	airport	X	X
audio/airport-paris-206-6282-a.wav	airport	X	X
audio/airport-stockholm-207-6283-a.wav	airport	X	X
audio/airport-stockholm-207-6284-a.wav	airport	X	X
audio/airport-stockholm-207-6285-a.wav	airport	X	X
audio/airport-stockholm-207-6286-a.wav	airport	X	X
audio/airport-stockholm-207-6287-a.wav	airport	X	X
audio/airport-stockholm-207-6288-a.wav	airport	X	X
audio/airport-stockholm-207-6289-a.wav	airport	X	X
audio/airport-stockholm-207-6290-a.wav	airport	X	X
audio/airport-stockholm-207-6291-a.wav	airport	X	X
audio/airport-stockholm-207-6292-a.wav	airport	X	X
audio/airport-stockholm-207-6293-a.wav	airport	X	X
audio/airport-stockholm-207-6294-a.wav	airport	X	X
audio/airport-stockholm-207-6295-a.wav	airport	X	X
audio/airport-stockholm-207-6296-a.wav	airport	X	X
audio/airport-stockholm-207-6297-a.wav	airport	X	X
audio/airport-stockholm-207-6298-a.wav	airport	X	X
audio/airport-stockholm-207-6299-a.wav	airport	X	X
audio/airport-stockholm-207-6300-a.wav	airport	X	X
audio/airport-stockholm-207-6301-a.wav	airport	X	X
audio/airport-stockholm-207-6302-a.wav	airport	X	X
audio/airport-stockholm-207-6303-a.wav	airport	X	X
audio/airport-stockholm-207-6304-a.wav	airport	X	X
audio/airport-stockholm-207-6305-a.wav	airport	X	X
audio/airport-stockholm-207-6306-a.wav	airport	X	X
audio/airport-stockholm-207-6307-a.wav	airport	X	X
audio/airport-stockholm-207-6308-a.wav	airport	X	X
audio/airport-stockholm-207-6309-a.wav	airport	X	X
audio/airport-stockholm-207-6310-a.wav	airport	X	X
audio/airport-stockholm-207-6311-a.wav	airport	X	X
audio/airport-stockholm-207-6312-a.wav	airport	X	X
audio/airport-stockholm-207-6313-a.wav	airport	X	X
audio/airport-stockholm-207-6314-a.wav	airport	X	X
audio/airport-stockholm-208-6315-a.wav	airport	X	X
audio/airport-stockholm-208-6316-a.wav	airport	X	X
audio/airport-stockholm-208-6317-a.wav	airport	X	X
audio/airport-stockholm-208-6318-a.wav	airport	X	X
audio/airport-stockholm-208-6319-a.wav	airport	X	X
audio/airport-stockholm-208-6320-a.wav	airport	X	X
audio/airport-stockholm-208-6321-a.wav	airport	X	X
audio/airport-stockholm-208-6322-a.wav	airport	X	X
audio/airport-stockholm-208-6323-a.wav	airport	X	X
audio/airport-stockholm-208-6324-a.wav	airport	X	X
audio/airport-stockholm-208-6325-a.wav	airport	X	X
audio/airport-stockholm-208-6326-a.wav	airport	X	X
audio/airport-stockholm-208-6327-a.wav	airport	X	X
audio/airport-stockholm-208-6328-a.wav	airport	X	X
audio/airport-stockholm-208-6329-a.wav	airport	X	X
audio/airport-stockholm-208-6330-a.wav	airport	X	X
audio/airport-stockholm-208-6331-a.wav	airport	X	X
audio/airport-stockholm-208-6332-a.wav	airport	X	X
audio/airport-stockholm-208-6333-a.wav	airport	X	X
audio/airport-stockholm-208-6334-a.wav	airport	X	X
audio/airport-stockholm-208-6335-a.wav	airport	X	X
audio/airport-stockholm-208-6336-a.wav	airport	X	X
audio/airport-stockholm-208-6337-a.wav	airport	X	X
audio/airport-stockholm-208-6338-a.wav	airport	X	X
audio/airport-stockholm-208-6339-a.wav	airport	X	X
audio/airport-stockholm-208-6340-a.wav	airport	X	X
audio/airport-stockholm-208-6341-a.wav	airport	X	X
audio/airport-stockholm-208-6342-a.wav	airport	X	X
audio/airport-stockholm-208-6343-a.wav	airport	X	X
audio/airport-stockholm-208-6344-a.wav	airport	X	X
audio/airport-stockholm-208-6345-a.wav	airport	X	X
audio/airport-stockholm-208-6346-a.wav	airport	X	X
audio/airport-vienna-209-6347-a.wav	airport	X	X
audio/airport-vienna-209-6348-a.wav	airport	X	X
audio/airport-vienna-209-6349-a.wav	airport	X	X
audio/airport-vienna-209-6350-a.wav	airport	X	X
audio/airport-vienna-209-6351-a.wav	airport	X	X
audio/airport-vienna-209-6352-a.wav	airport	X	X
audio/airport-vienna-209-6353-a.wav	airport	X	X
audio/airport-vienna-209-6354-a.wav	airport	X	X
audio/airport-vienna-209-6355-a.wav	airport	X	X
audio/airport-vienna-209-6356-a.wav	airport	X	X
audio/airport-vienna-209-6357-a.wav	airport	X	X
audio/airport-vienna-209-6358-a.wav	airport	X	X
audio/airport-vienna-209-6359-a.wav	airport	X	X
audio/airport-vienna-209-6360-a.wav	airport	X	X
audio/airport-vienna-209-6361-a.wav	airport	X	X
audio/airport-vienna-209-6362-a.wav	airport	X	X
audio/airport-vienna-209-6363-a.wav	airport	X	X
audio/airport-vienna-209-6364-a.wav	airport	X	X
audio/airport-vienna-209-6365-a.wav	airport	X	X
audio/airport-vienna-209-6366-a.wav	airport	X	X
audio/airport-vienna-209-6367-a.wav	airport	X	X
audio/airport-vienna-209-6368-a.wav	airport	X	X
audio/airport-vienna-209-6369-a.wav	airport	X	X
audio/airport-vienna-209-6370-a.wav	airport	X	X
audio/airport-vienna-209-6371-a.wav	airport	X	X
audio/airport-vienna-209-6372-a.wav	airport	X	X
audio/airport-vienna-209-6373-a.wav	airport	X	X
audio/airport-vienna-209-6374-a.wav	airport	X	X
audio/airport-vienna-209-6375-a.wav	airport	X	X
audio/airport-vienna-209-6376-a.wav	airport	X	X
audio/airport-vienna-209-6377-a.wav	airport	X	X
audio/airport-vienna-209-6378-a.wav	airport	X	X
audio/airport-vienna-209-6379-a.wav	airport	X	X
audio/airport-vienna-209-6380-a.wav	airport	X	X
audio/airport-vienna-209-6381-a.wav	airport	X	X
audio/airport-vienna-209-6382-a.wav	airport	X	X
audio/airport-vienna-209-6383-a.wav	airport	X	X
audio/airport-vienna-209-6384-a.wav	airport	X	X
audio/airport-vienna-209-6385-a.wav	airport	X	X
audio/airport-vienna-209-6386-a.wav	airport	X	X
audio/bus-barcelona-210-6387-a.wav	bus	X	X
audio/bus-barcelona-210-6388-a.wav	bus	X	X
audio/bus-barcelona-210-6389-a.wav	bus	X	X
audio/bus-barcelona-210-6390-a.wav	bus	X	X
audio/bus-barcelona-210-6391-a.wav	bus	X	X
audio/bus-barcelona-210-6392-a.wav	bus	X	X
audio/bus-barcelona-210-6393-a.wav	bus	X	X
audio/bus-barcelona-210-6394-a.wav	bus	X	X
audio/bus-barcelona-210-6395-a.wav	bus	X	X
audio/bus-barcelona-210-6396-a.wav	bus	X	X
audio/bus-barcelona-210-6397-a.wav	bus	X	X
audio/bus-barcelona-210-6398-a.wav	bus	X	X
audio/bus-barcelona-210-6399-a.wav	bus	X	X
audio/bus-barcelona-210-6400-a.wav	bus	X	X
audio/bus-barcelona-210-6401-a.wav	bus	X	X
audio/bus-barcelona-210-6402-a.wav	bus	X	X
audio/bus-barcelona-210-6403-a.wav	bus	X	X
audio/bus-barcelona-210-6404-a.wav	bus	X	X
audio/bus-barcelona-210-6405-a.wav	bus	X	X
audio/bus-barcelona-210-6406-a.wav	bus	X	X
audio/bus-barcelona-210-6407-a.wav	bus	X	X
audio/bus-barcelona-210-6408-a.wav	bus	X	X
audio/bus-barcelona-210-6409-a.wav	bus	X	X
audio/bus-barcelona-210-6410-a.wav	bus	X	X
audio/bus-barcelona-210-6411-a.wav	bus	X	X
audio/bus-barcelona-210-6412-a.wav	bus	X	X
audio/bus-barcelona-210-6413-a.wav	bus	X	X
audio/bus-barcelona-210-6414-a.wav	bus	X	X
audio/bus-barcelona-210-6415-a.wav	bus	X	X
audio/bus-barcelona-210-6416-a.wav	bus	X	X
audio/bus-barcelona-210-6417-a.wav	bus	X	X
audio/bus-barcelona-210-6418-a.wav	bus	X	X
audio/bus-barcelona-210-6419-a.wav	bus	X	X
audio/bus-barcelona-210-6420-a.wav	bus	X	X
audio/bus-barcelona-210-6421-a.wav	bus	X	X
audio/bus-barcelona-210-6422-a.wav	bus	X	X
audio/bus-helsinki-211-6423-a.wav	bus	X	X
audio/bus-helsinki-211-6424-a.wav	bus	X	X
audio/bus-helsinki-211-6425-a.wav	bus	X	X
audio/bus-helsinki-211-6426-a.wav	bus	X	X
audio/bus-helsinki-211-6427-a.wav	bus	X	X
audio/bus-helsinki-211-6428-a.wav	bus	X	X
audio/bus-helsinki-211-6429-a.wav	bus	X	X
audio/bus-helsinki-211-6430-a.wav	bus	X	X
audio/bus-helsinki-211-6431-a.wav	bus	X	X
audio/bus-helsinki-211-6432-a.wav	bus	X	X
audio/bus-helsinki-211-6433-a.wav	bus	X	X
